Age,Gender,Marital_Status,Customer_Region,Product_Category,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Annual_Income,Spending_Score,Average_Order_Value,Number_of_Orders,Review_Score,Age_Group,Engagement_Level,High_Spender,Cluster
68,0,0,North America,Electronics,Credit Card,Standard,Tablet,112532,56,804.87,77,5,60+,Active,1,0
24,0,0,Asia,Sports,Debit Card,Express,Mobile,144320,51,822.68,89,4,18-25,Active,0,2
60,1,1,North America,Electronics,PayPal,Standard,Desktop,123999,55,837.97,28,2,46-60,Occasional,1,3
46,1,1,Europe,Fashion,Debit Card,Same-Day,Tablet,142268,2,827.94,92,5,46-60,Occasional,0,3
59,0,0,South America,Sports,Credit Card,Same-Day,Tablet,99462,52,639.79,76,2,46-60,Active,1,3
44,1,0,South America,Beauty,Net Banking,Standard,Desktop,199633,40,722.31,35,3,36-45,Occasional,0,1
32,1,1,Asia,Home,PayPal,Express,Desktop,38923,50,301.88,9,4,26-35,Active,0,2
44,1,0,Asia,Beauty,Debit Card,Express,Desktop,127591,98,667.96,13,5,36-45,Occasional,1,1
50,0,0,Asia,Electronics,Debit Card,Same-Day,Tablet,56561,47,41.85,10,3,46-60,Occasional,0,3
34,1,0,Europe,Beauty,Net Banking,Same-Day,Desktop,80470,57,590.04,49,5,26-35,Occasional,1,1
30,0,0,North America,Fashion,Credit Card,Same-Day,Tablet,160685,8,432.41,55,3,26-35,Active,0,2
60,1,0,North America,Fashion,Credit Card,Same-Day,Tablet,33924,37,102.05,95,5,46-60,Highly Active,0,3
37,0,0,North America,Fashion,Credit Card,Same-Day,Desktop,63848,25,913.58,90,3,36-45,Occasional,0,1
26,1,1,Europe,Home,Net Banking,Same-Day,Desktop,169208,11,61.92,27,2,26-35,Active,0,2
52,1,1,South America,Sports,Net Banking,Standard,Desktop,120573,37,34.28,79,5,46-60,Active,0,3
35,1,0,Asia,Fashion,PayPal,Same-Day,Tablet,132430,21,426.54,57,4,26-35,Active,0,2
52,1,0,Europe,Fashion,Debit Card,Express,Mobile,56163,45,755.95,51,3,46-60,Occasional,0,3
67,0,0,South America,Beauty,PayPal,Standard,Desktop,152599,22,144.31,30,2,60+,Occasional,0,0
39,1,1,Asia,Fashion,Credit Card,Standard,Desktop,43141,40,224.46,56,3,36-45,Occasional,0,1
60,0,0,South America,Electronics,PayPal,Standard,Tablet,45703,53,81.26,43,3,46-60,Occasional,0,3
41,0,1,South America,Home,Debit Card,Express,Tablet,147006,10,561.56,12,2,36-45,Occasional,0,1
31,0,0,Europe,Beauty,Debit Card,Same-Day,Desktop,36701,53,357.85,24,1,26-35,Occasional,0,1
43,0,1,North America,Beauty,Net Banking,Express,Tablet,82243,52,217.62,32,1,36-45,Active,0,2
54,1,1,Asia,Electronics,PayPal,Same-Day,Desktop,94334,81,318.08,25,3,46-60,Occasional,0,3
58,1,1,South America,Fashion,Credit Card,Standard,Mobile,41682,66,76.41,87,1,46-60,Occasional,0,3
19,1,1,South America,Electronics,Net Banking,Same-Day,Mobile,182491,16,884.03,73,1,18-25,Occasional,0,1
20,0,0,Asia,Electronics,Net Banking,Same-Day,Desktop,103318,11,37.14,92,1,18-25,Active,0,2
58,1,0,Asia,Beauty,PayPal,Same-Day,Tablet,185510,31,184.69,96,3,46-60,Occasional,0,3
58,1,1,North America,Home,Debit Card,Same-Day,Tablet,154267,80,291.82,39,3,46-60,Occasional,0,3
34,0,0,North America,Beauty,PayPal,Express,Desktop,185162,67,391.4,63,5,26-35,Occasional,0,1
33,0,1,North America,Fashion,Debit Card,Same-Day,Desktop,177605,20,127.76,47,2,26-35,Highly Active,0,2
25,1,0,South America,Home,Debit Card,Standard,Tablet,128020,70,712.45,15,2,18-25,Occasional,1,1
66,1,0,Europe,Sports,Debit Card,Same-Day,Desktop,178210,69,276.52,85,1,60+,Occasional,0,0
21,0,0,Asia,Fashion,Net Banking,Standard,Tablet,169435,88,931.8,1,2,18-25,Active,1,2
24,0,1,Europe,Electronics,Credit Card,Same-Day,Mobile,193021,29,310.77,28,2,18-25,Occasional,0,1
66,1,0,Asia,Beauty,Credit Card,Standard,Tablet,31292,65,773.19,26,2,60+,Active,1,0
43,1,0,South America,Electronics,Debit Card,Same-Day,Desktop,140021,57,823.74,45,5,36-45,Occasional,1,1
55,0,0,Asia,Home,Net Banking,Same-Day,Desktop,192860,43,670.63,84,4,46-60,Occasional,0,3
44,0,0,North America,Beauty,PayPal,Express,Mobile,100859,62,733.44,5,3,36-45,Occasional,1,1
28,0,1,South America,Electronics,Credit Card,Standard,Desktop,25022,70,83.22,72,1,26-35,Occasional,0,1
66,1,1,South America,Home,Net Banking,Express,Mobile,38403,95,130.69,5,4,60+,Occasional,0,0
35,0,0,South America,Fashion,Credit Card,Express,Mobile,82123,61,523.86,86,2,26-35,Occasional,1,1
22,1,0,Asia,Sports,PayPal,Same-Day,Mobile,194393,69,604.64,39,2,18-25,Active,1,2
65,1,0,South America,Sports,Credit Card,Express,Tablet,145307,17,760.59,75,4,60+,Occasional,0,0
41,1,1,Europe,Home,PayPal,Standard,Mobile,169047,88,79.84,28,5,36-45,Occasional,0,1
57,0,0,Asia,Beauty,Credit Card,Standard,Mobile,155623,57,224.03,39,2,46-60,Active,0,3
51,0,0,Europe,Fashion,PayPal,Express,Tablet,50147,83,451.06,77,2,46-60,Active,0,3
24,1,0,Europe,Sports,Credit Card,Standard,Mobile,101766,17,759.28,42,4,18-25,Occasional,0,1
48,1,0,North America,Sports,Net Banking,Same-Day,Tablet,151318,12,693.99,39,2,46-60,Occasional,0,3
40,0,0,South America,Beauty,Net Banking,Express,Desktop,82907,79,697.55,22,2,36-45,Occasional,1,1
27,0,0,Asia,Beauty,Net Banking,Standard,Desktop,29404,71,631.57,24,2,26-35,Occasional,1,1
35,1,1,Asia,Fashion,PayPal,Express,Tablet,76569,52,81.69,66,4,26-35,Occasional,0,1
61,1,1,South America,Sports,Credit Card,Standard,Tablet,173921,47,613.34,86,2,60+,Highly Active,0,0
60,0,0,Europe,Beauty,Credit Card,Standard,Desktop,152367,61,861.0,74,5,46-60,Occasional,1,3
61,1,0,Asia,Sports,Credit Card,Same-Day,Desktop,180336,23,406.06,12,5,60+,Active,0,0
24,0,0,South America,Sports,PayPal,Same-Day,Tablet,94953,14,668.85,73,2,18-25,Occasional,0,1
62,1,0,Asia,Home,PayPal,Same-Day,Mobile,51998,35,384.54,65,2,60+,Occasional,0,0
25,0,0,Asia,Fashion,Net Banking,Express,Mobile,60291,20,388.85,69,2,18-25,Active,0,2
55,1,1,South America,Electronics,PayPal,Express,Tablet,140073,4,120.69,70,3,46-60,Active,0,3
38,0,1,Europe,Electronics,PayPal,Same-Day,Mobile,21036,92,461.33,26,2,36-45,Active,0,2
56,1,0,North America,Electronics,PayPal,Same-Day,Desktop,40302,51,190.81,87,3,46-60,Active,0,3
47,0,1,North America,Electronics,PayPal,Same-Day,Tablet,26633,38,507.69,5,5,46-60,Occasional,0,3
43,1,0,North America,Electronics,PayPal,Standard,Desktop,147911,50,28.33,65,4,36-45,Occasional,0,1
18,1,1,Asia,Home,Net Banking,Same-Day,Desktop,58589,97,637.95,75,4,18-25,Occasional,1,1
52,1,0,South America,Beauty,PayPal,Same-Day,Mobile,39520,98,318.6,49,4,46-60,Occasional,0,3
48,0,0,Europe,Sports,PayPal,Standard,Desktop,143147,39,500.46,79,1,46-60,Occasional,0,3
58,0,1,Europe,Electronics,Debit Card,Standard,Desktop,89348,60,362.91,79,5,46-60,Active,0,3
41,1,0,South America,Electronics,Net Banking,Standard,Desktop,33035,70,517.0,22,4,36-45,Occasional,1,1
53,0,0,Asia,Electronics,Credit Card,Express,Mobile,127976,75,729.86,9,4,46-60,Occasional,1,3
43,0,1,South America,Fashion,PayPal,Standard,Tablet,59986,86,763.98,42,4,36-45,Active,1,2
42,1,0,North America,Electronics,PayPal,Standard,Mobile,142178,96,362.28,39,5,36-45,Occasional,0,1
18,0,1,South America,Sports,Net Banking,Same-Day,Tablet,177561,24,21.96,32,1,18-25,Occasional,0,1
29,0,1,North America,Fashion,Net Banking,Same-Day,Desktop,29982,28,158.4,62,2,26-35,Active,0,2
43,1,1,Europe,Fashion,PayPal,Standard,Desktop,179848,1,455.39,18,4,36-45,Occasional,0,1
28,1,0,Asia,Home,Net Banking,Express,Mobile,56977,2,392.19,94,2,26-35,Active,0,2
59,0,0,South America,Electronics,Net Banking,Same-Day,Mobile,163663,73,292.55,76,1,46-60,Active,0,3
27,1,0,North America,Home,PayPal,Same-Day,Desktop,75645,46,747.04,58,3,26-35,Active,0,2
55,1,0,South America,Home,Debit Card,Express,Tablet,186436,26,62.51,83,5,46-60,Active,0,3
65,0,1,Europe,Sports,PayPal,Same-Day,Desktop,167020,28,932.93,25,4,60+,Active,0,0
47,0,0,South America,Electronics,Net Banking,Standard,Mobile,173313,79,200.33,18,4,46-60,Occasional,0,3
45,1,0,South America,Beauty,Credit Card,Same-Day,Desktop,175806,9,802.88,41,5,36-45,Active,0,2
55,1,0,North America,Fashion,Credit Card,Same-Day,Desktop,125558,87,927.22,97,5,46-60,Occasional,1,3
31,1,0,Asia,Fashion,Credit Card,Standard,Desktop,99436,36,417.09,74,2,26-35,Active,0,2
54,1,1,Europe,Home,Debit Card,Same-Day,Mobile,77790,25,802.56,90,1,46-60,Occasional,0,3
65,1,0,North America,Sports,Debit Card,Same-Day,Mobile,111238,81,402.69,24,2,60+,Occasional,0,0
58,1,0,Europe,Beauty,Debit Card,Same-Day,Mobile,179051,58,841.41,98,1,46-60,Occasional,1,3
20,0,1,Europe,Home,Debit Card,Express,Tablet,185927,66,34.41,8,2,18-25,Occasional,0,1
36,0,1,North America,Beauty,Credit Card,Same-Day,Tablet,133441,36,17.0,28,3,36-45,Occasional,0,1
61,0,1,Europe,Home,PayPal,Express,Tablet,53507,48,176.94,25,4,60+,Occasional,0,0
52,1,1,Europe,Home,Credit Card,Same-Day,Desktop,71513,18,144.81,46,2,46-60,Occasional,0,3
21,1,0,Asia,Beauty,Debit Card,Express,Mobile,155692,17,893.12,54,4,18-25,Active,0,2
33,1,1,Europe,Fashion,Debit Card,Same-Day,Tablet,166678,93,517.93,15,1,26-35,Highly Active,1,2
24,1,0,Europe,Fashion,PayPal,Standard,Tablet,149303,15,44.96,67,2,18-25,Highly Active,0,2
25,1,0,North America,Fashion,Net Banking,Express,Mobile,192699,61,382.12,56,1,18-25,Active,0,2
53,1,1,South America,Beauty,Net Banking,Same-Day,Mobile,133572,15,946.94,73,3,46-60,Occasional,0,3
21,0,0,North America,Sports,Credit Card,Same-Day,Mobile,196803,70,896.17,63,4,18-25,Occasional,1,1
27,0,0,Asia,Fashion,Credit Card,Same-Day,Mobile,100755,28,11.98,47,5,26-35,Occasional,0,1
56,0,0,South America,Beauty,Credit Card,Express,Mobile,32573,56,847.31,55,4,46-60,Occasional,1,3
44,0,0,South America,Home,Net Banking,Express,Desktop,82695,42,559.66,31,1,36-45,Active,0,2
26,1,0,Asia,Sports,Debit Card,Express,Desktop,115165,77,312.39,82,3,26-35,Active,0,2
57,1,0,Asia,Home,PayPal,Same-Day,Mobile,37215,99,292.37,7,2,46-60,Occasional,0,3
48,0,1,Europe,Home,Credit Card,Standard,Desktop,170414,25,600.77,58,5,46-60,Active,0,3
68,1,1,South America,Beauty,Debit Card,Express,Tablet,152644,47,463.99,83,2,60+,Active,0,0
43,0,1,South America,Beauty,Credit Card,Express,Tablet,152184,95,503.17,56,2,36-45,Active,0,2
43,0,0,Asia,Home,Debit Card,Standard,Mobile,21199,68,219.97,79,4,36-45,Occasional,0,1
34,0,1,Europe,Sports,Credit Card,Same-Day,Desktop,196010,46,344.0,35,4,26-35,Active,0,2
37,0,0,South America,Electronics,Debit Card,Same-Day,Desktop,72970,99,259.0,47,4,36-45,Active,0,2
21,0,1,Asia,Sports,Debit Card,Same-Day,Mobile,20319,17,47.1,17,4,18-25,Highly Active,0,2
36,1,1,Asia,Electronics,Credit Card,Same-Day,Tablet,30064,75,987.42,56,4,36-45,Active,1,2
58,1,1,North America,Fashion,Credit Card,Standard,Tablet,82738,81,728.59,59,4,46-60,Occasional,1,3
36,0,1,North America,Beauty,Net Banking,Same-Day,Tablet,26133,35,603.51,5,1,36-45,Active,0,2
26,1,1,Asia,Sports,Credit Card,Same-Day,Mobile,91019,100,720.06,73,1,26-35,Active,1,2
35,0,0,South America,Sports,Credit Card,Express,Tablet,94905,91,585.61,26,2,26-35,Active,1,2
45,0,1,Asia,Beauty,Net Banking,Express,Mobile,21790,57,503.13,62,3,36-45,Occasional,0,1
33,0,1,Asia,Home,PayPal,Same-Day,Mobile,79914,45,447.94,85,4,26-35,Active,0,2
42,1,0,South America,Electronics,Net Banking,Standard,Tablet,128555,41,918.78,92,4,36-45,Highly Active,0,2
46,1,1,Asia,Home,PayPal,Standard,Tablet,62694,91,735.3,74,2,46-60,Active,1,3
69,1,0,Europe,Home,Credit Card,Express,Desktop,33170,27,586.05,64,4,60+,Occasional,0,0
61,0,0,Europe,Beauty,PayPal,Standard,Desktop,167784,19,940.96,10,4,60+,Active,0,0
63,1,0,Europe,Beauty,Debit Card,Express,Desktop,120882,86,539.1,22,2,60+,Occasional,1,0
60,0,0,North America,Sports,Credit Card,Express,Desktop,133933,79,148.19,53,5,46-60,Occasional,0,3
23,1,0,South America,Sports,Credit Card,Same-Day,Mobile,169095,71,563.39,43,1,18-25,Occasional,1,1
55,0,0,North America,Fashion,PayPal,Standard,Mobile,27704,59,880.69,27,4,46-60,Active,1,3
42,0,1,South America,Electronics,Credit Card,Same-Day,Tablet,108425,41,220.74,64,2,36-45,Occasional,0,1
58,1,0,South America,Sports,PayPal,Express,Tablet,94765,56,858.44,5,4,46-60,Occasional,1,3
62,0,1,Asia,Sports,PayPal,Standard,Tablet,163312,92,70.42,20,2,60+,Active,0,0
48,1,0,Asia,Beauty,Debit Card,Same-Day,Desktop,149868,66,892.44,20,4,46-60,Active,1,3
50,1,1,Asia,Sports,Credit Card,Express,Desktop,161474,50,238.18,40,2,46-60,Active,0,3
42,0,1,Asia,Fashion,Net Banking,Same-Day,Mobile,54607,89,572.02,62,1,36-45,Occasional,1,1
32,0,0,North America,Beauty,Credit Card,Standard,Mobile,39621,80,853.42,60,1,26-35,Occasional,1,1
59,0,1,North America,Beauty,Net Banking,Express,Mobile,156577,4,141.35,49,2,46-60,Occasional,0,3
41,0,1,Europe,Electronics,PayPal,Express,Desktop,147028,45,557.17,3,2,36-45,Active,0,2
45,0,1,Europe,Sports,Credit Card,Express,Mobile,178364,99,837.44,96,5,36-45,Active,1,2
25,1,0,North America,Fashion,PayPal,Standard,Mobile,91930,95,272.13,16,5,18-25,Occasional,0,1
66,0,0,South America,Beauty,Debit Card,Standard,Mobile,53935,85,205.35,14,5,60+,Active,0,0
67,1,1,North America,Electronics,Net Banking,Express,Mobile,104325,23,978.24,10,1,60+,Occasional,0,0
60,1,0,Europe,Fashion,PayPal,Standard,Desktop,156521,18,361.02,11,2,46-60,Occasional,0,3
31,1,0,South America,Beauty,PayPal,Same-Day,Mobile,106275,42,723.88,64,5,26-35,Highly Active,0,2
20,1,1,Europe,Beauty,Net Banking,Express,Desktop,20713,85,116.39,87,4,18-25,Active,0,2
55,0,0,North America,Beauty,Credit Card,Express,Mobile,46574,43,525.26,52,3,46-60,Highly Active,0,3
45,0,1,North America,Electronics,Net Banking,Express,Desktop,87655,100,58.84,96,4,36-45,Occasional,0,1
56,1,1,Asia,Electronics,Net Banking,Same-Day,Tablet,113829,25,900.08,73,4,46-60,Active,0,3
66,0,0,Asia,Electronics,Credit Card,Express,Desktop,171837,78,780.63,13,3,60+,Active,1,0
60,1,1,North America,Home,Credit Card,Standard,Desktop,105741,78,456.58,72,2,46-60,Active,0,3
30,1,0,South America,Beauty,Debit Card,Same-Day,Tablet,84649,5,105.72,85,3,26-35,Occasional,0,1
27,1,1,South America,Electronics,PayPal,Standard,Mobile,80885,18,896.24,96,2,26-35,Occasional,0,1
38,0,1,North America,Beauty,Debit Card,Same-Day,Mobile,111591,27,684.27,39,2,36-45,Highly Active,0,2
26,0,0,Europe,Home,Debit Card,Standard,Desktop,100639,18,249.67,98,3,26-35,Occasional,0,1
24,0,1,Europe,Fashion,Credit Card,Express,Desktop,187536,1,591.0,43,2,18-25,Active,0,2
55,0,1,Europe,Sports,PayPal,Express,Mobile,154791,85,817.09,39,3,46-60,Active,1,3
19,1,0,Europe,Home,Net Banking,Express,Desktop,169181,31,141.66,32,5,18-25,Active,0,2
30,0,0,Europe,Home,Net Banking,Express,Mobile,34953,86,717.01,16,1,26-35,Occasional,1,1
39,0,0,North America,Home,Debit Card,Express,Desktop,170681,76,802.3,91,3,36-45,Occasional,1,1
56,1,0,Asia,Beauty,Credit Card,Express,Desktop,157122,47,334.49,29,2,46-60,Highly Active,0,3
48,0,0,South America,Fashion,Credit Card,Same-Day,Tablet,174933,74,668.87,88,2,46-60,Active,1,3
44,1,1,South America,Beauty,Net Banking,Standard,Mobile,103250,55,928.39,88,1,36-45,Active,1,2
52,1,0,North America,Home,PayPal,Express,Mobile,103270,47,723.08,46,5,46-60,Occasional,0,3
31,1,1,Europe,Sports,Debit Card,Same-Day,Mobile,189548,25,166.34,70,3,26-35,Occasional,0,1
41,0,1,Europe,Home,Debit Card,Standard,Mobile,24978,11,726.13,98,4,36-45,Occasional,0,1
50,0,1,Asia,Fashion,Net Banking,Same-Day,Desktop,86759,31,984.86,10,1,46-60,Active,0,3
41,0,1,Asia,Sports,PayPal,Same-Day,Mobile,50424,26,484.24,95,2,36-45,Occasional,0,1
37,0,0,North America,Electronics,Debit Card,Express,Desktop,93833,95,359.12,33,3,36-45,Occasional,0,1
52,0,1,Asia,Beauty,Credit Card,Express,Mobile,31888,9,155.97,42,2,46-60,Active,0,3
26,1,0,North America,Electronics,PayPal,Express,Tablet,63566,46,699.49,88,1,26-35,Active,0,2
24,0,1,Asia,Electronics,PayPal,Same-Day,Mobile,150639,45,857.11,19,5,18-25,Occasional,0,1
50,1,1,South America,Beauty,Net Banking,Same-Day,Desktop,163137,12,52.57,19,1,46-60,Occasional,0,3
19,1,0,Europe,Sports,Credit Card,Same-Day,Mobile,122529,1,124.49,62,5,18-25,Active,0,2
35,1,0,Europe,Electronics,PayPal,Same-Day,Tablet,73453,60,63.77,60,5,26-35,Active,0,2
31,0,1,Asia,Electronics,Credit Card,Standard,Tablet,126044,100,791.93,98,3,26-35,Occasional,1,1
46,0,1,North America,Fashion,Debit Card,Express,Tablet,126464,69,758.92,27,5,46-60,Occasional,1,3
56,1,1,North America,Beauty,Net Banking,Express,Mobile,138647,95,255.31,41,1,46-60,Highly Active,0,3
56,1,1,North America,Home,Net Banking,Express,Tablet,93512,2,380.03,67,2,46-60,Occasional,0,3
64,1,0,North America,Sports,PayPal,Express,Desktop,153979,99,690.33,78,2,60+,Occasional,1,0
48,1,1,South America,Electronics,Debit Card,Express,Desktop,77840,12,358.81,68,5,46-60,Active,0,3
37,0,1,South America,Sports,Net Banking,Express,Tablet,115816,97,879.34,86,2,36-45,Occasional,1,1
44,0,1,Europe,Fashion,Credit Card,Same-Day,Tablet,96953,74,839.86,68,4,36-45,Active,1,2
38,1,0,Asia,Electronics,Credit Card,Same-Day,Mobile,188753,44,137.14,96,1,36-45,Occasional,0,1
52,1,1,South America,Beauty,PayPal,Standard,Mobile,104503,75,788.28,63,2,46-60,Active,1,3
32,1,1,South America,Beauty,Net Banking,Express,Tablet,54791,83,320.54,12,5,26-35,Occasional,0,1
60,1,0,North America,Sports,Debit Card,Express,Mobile,141370,31,98.07,53,2,46-60,Active,0,3
43,0,0,North America,Electronics,PayPal,Same-Day,Mobile,108524,97,428.8,58,4,36-45,Occasional,0,1
48,0,1,Europe,Home,PayPal,Standard,Desktop,136148,51,92.98,15,2,46-60,Occasional,0,3
24,1,1,South America,Home,PayPal,Same-Day,Desktop,180319,89,635.89,11,5,18-25,Occasional,1,1
64,0,1,North America,Fashion,PayPal,Same-Day,Desktop,194342,89,899.28,46,5,60+,Active,1,0
39,1,0,Asia,Fashion,Debit Card,Standard,Tablet,114300,74,969.03,89,5,36-45,Occasional,1,1
50,0,0,North America,Beauty,Credit Card,Same-Day,Desktop,22309,3,113.35,97,4,46-60,Occasional,0,3
69,1,1,North America,Sports,PayPal,Same-Day,Mobile,123960,5,374.92,96,1,60+,Active,0,0
66,1,1,Asia,Home,Credit Card,Express,Desktop,63298,97,636.01,26,4,60+,Highly Active,1,0
50,1,0,South America,Fashion,Credit Card,Same-Day,Desktop,70917,49,959.47,37,4,46-60,Active,0,3
34,1,0,North America,Fashion,Net Banking,Express,Mobile,114984,90,958.79,45,5,26-35,Active,1,2
27,1,0,Asia,Electronics,Credit Card,Express,Tablet,184011,49,971.84,16,3,26-35,Occasional,0,1
58,0,0,Asia,Electronics,Credit Card,Express,Desktop,106829,98,619.62,56,1,46-60,Occasional,1,3
54,0,1,North America,Home,Debit Card,Standard,Mobile,137546,73,979.83,57,5,46-60,Active,1,3
31,1,1,South America,Beauty,Credit Card,Express,Tablet,84334,91,385.33,15,3,26-35,Occasional,0,1
49,0,1,Asia,Fashion,Net Banking,Express,Desktop,79252,81,557.59,65,3,46-60,Occasional,1,3
68,0,0,North America,Sports,Debit Card,Express,Desktop,50009,15,393.45,97,4,60+,Occasional,0,0
55,0,1,North America,Beauty,PayPal,Same-Day,Mobile,162401,67,135.9,53,4,46-60,Active,0,3
40,0,1,Asia,Beauty,Net Banking,Standard,Desktop,31789,45,306.52,78,1,36-45,Highly Active,0,2
64,0,1,South America,Fashion,PayPal,Express,Desktop,119817,59,424.22,80,3,60+,Active,0,0
38,0,0,Europe,Electronics,PayPal,Express,Mobile,105733,28,10.67,42,5,36-45,Active,0,2
59,1,1,Europe,Fashion,Net Banking,Same-Day,Mobile,151303,89,537.48,50,2,46-60,Active,1,3
39,0,0,South America,Electronics,Debit Card,Standard,Mobile,40876,25,947.75,66,3,36-45,Occasional,0,1
21,1,1,Europe,Sports,PayPal,Express,Mobile,170713,79,693.92,82,5,18-25,Active,1,2
44,0,1,North America,Beauty,PayPal,Same-Day,Tablet,80714,73,146.92,15,4,36-45,Active,0,2
60,0,0,Asia,Beauty,Debit Card,Express,Desktop,77259,7,53.72,99,2,46-60,Active,0,3
42,1,1,North America,Beauty,Net Banking,Same-Day,Mobile,134585,51,392.04,29,5,36-45,Occasional,0,1
47,1,1,Asia,Sports,Net Banking,Express,Mobile,136812,61,201.8,88,5,46-60,Highly Active,0,3
61,1,1,Europe,Fashion,Net Banking,Same-Day,Tablet,169901,39,383.36,25,2,60+,Occasional,0,0
62,1,1,Asia,Sports,Debit Card,Express,Desktop,44490,61,31.76,98,2,60+,Occasional,0,0
33,1,0,North America,Beauty,Net Banking,Same-Day,Mobile,100293,35,232.21,20,4,26-35,Active,0,2
18,0,0,Europe,Sports,PayPal,Standard,Tablet,155227,53,428.0,94,3,18-25,Occasional,0,1
25,0,1,North America,Beauty,Debit Card,Same-Day,Desktop,159198,75,811.17,3,4,18-25,Occasional,1,1
25,1,0,Europe,Fashion,Debit Card,Same-Day,Tablet,186579,74,997.3,33,3,18-25,Occasional,1,1
46,1,0,South America,Fashion,Debit Card,Express,Desktop,115864,22,904.99,41,5,46-60,Active,0,3
27,1,1,Asia,Home,Debit Card,Express,Desktop,113522,14,527.67,95,2,26-35,Occasional,0,1
26,0,1,South America,Fashion,Debit Card,Standard,Mobile,37661,93,148.59,92,1,26-35,Occasional,0,1
23,1,1,Asia,Home,Debit Card,Standard,Desktop,88140,10,491.63,61,3,18-25,Active,0,2
65,0,1,Asia,Beauty,PayPal,Standard,Desktop,136559,99,899.91,36,2,60+,Occasional,1,0
18,0,1,Europe,Fashion,Credit Card,Express,Desktop,164368,41,733.93,51,3,18-25,Occasional,0,1
28,1,0,North America,Home,Credit Card,Standard,Tablet,180630,73,229.53,14,4,26-35,Occasional,0,1
41,0,0,North America,Fashion,Net Banking,Express,Desktop,25291,96,986.67,62,5,36-45,Highly Active,1,2
22,1,1,South America,Fashion,PayPal,Same-Day,Desktop,138380,10,36.07,5,5,18-25,Highly Active,0,2
41,1,0,North America,Electronics,Debit Card,Same-Day,Mobile,30019,49,964.26,95,1,36-45,Occasional,0,1
34,0,0,North America,Beauty,Credit Card,Same-Day,Desktop,189059,66,247.7,82,3,26-35,Occasional,0,1
24,1,0,North America,Electronics,PayPal,Same-Day,Desktop,65674,15,970.08,66,3,18-25,Occasional,0,1
38,1,0,Europe,Home,PayPal,Same-Day,Tablet,151362,42,715.79,28,1,36-45,Occasional,0,1
53,0,0,Europe,Home,Net Banking,Express,Mobile,52663,11,926.07,46,1,46-60,Active,0,3
55,0,1,Asia,Home,Debit Card,Same-Day,Tablet,46278,73,277.46,20,3,46-60,Active,0,3
20,1,1,Europe,Fashion,Credit Card,Same-Day,Desktop,80347,41,848.12,24,2,18-25,Occasional,0,1
46,0,0,Europe,Electronics,Net Banking,Express,Mobile,197286,87,637.93,72,1,46-60,Occasional,1,3
63,0,0,South America,Electronics,Net Banking,Same-Day,Tablet,43084,63,182.49,64,4,60+,Occasional,0,0
18,1,0,South America,Sports,Debit Card,Express,Desktop,21035,30,737.29,37,1,18-25,Active,0,2
47,0,0,Europe,Fashion,Debit Card,Express,Mobile,69997,43,137.04,3,3,46-60,Occasional,0,3
22,0,0,South America,Electronics,Net Banking,Standard,Mobile,153044,28,628.4,52,4,18-25,Occasional,0,1
